contract_number;client_id;phone_id;color_id;merchant_id;price;date_purch;qu_inst;inst
533;5627;1526820;20;56;60165;30.03.2019;6;10028
534;53528;603203;9;56;3915;01.04.2019;12;327
535;45200;1518386;23;56;11023;02.04.2019;12;919
536;18662;1453454;23;56;5681;05.04.2019;6;947
537;54817;1315574;9;56;16182;07.04.2019;6;2697
538;2460;1701611;2;56;9443;07.04.2019;12;787
539;7094;1315635;21;56;15385;09.04.2019;12;1283
540;97595;1437890;23;56;7611;11.04.2019;6;1269
541;88680;1450958;20;56;8948;12.04.2019;6;1492
542;65414;1437890;17;56;7546;12.04.2019;6;1258
543;74676;1130376;20;56;4240;14.04.2019;12;354
544;8234;1078250;23;56;10429;14.04.2019;6;1739
545;16195;1192400;19;56;12237;15.04.2019;6;2040
546;33849;1078250;23;56;10506;15.04.2019;12;876
547;61352;543453;18;56;6060;15.04.2019;6;1010
548;69558;887536;18;56;7165;16.04.2019;12;598
549;32469;1450958;20;56;8591;18.04.2019;12;716
550;103336;190241;9;56;4039;19.04.2019;6;674
551;114802;1473308;20;56;14264;20.04.2019;12;1189
552;69133;1661048;20;56;6534;24.04.2019;12;545
553;42944;543453;20;56;5831;24.04.2019;6;972
554;28508;975930;23;56;2946;25.04.2019;12;246
555;82057;1315574;9;56;16187;25.04.2019;12;1349
556;43260;603203;2;56;3920;26.04.2019;6;654
557;94404;829692;9;56;6143;29.04.2019;6;1024
558;106734;1495160;9;56;11349;29.04.2019;12;946
559;83536;1273023;23;56;7393;30.04.2019;6;1233
560;49523;1273151;23;56;9048;30.04.2019;6;1508
561;37106;1495160;23;56;11582;30.04.2019;12;966
562;22313;1437890;23;56;7725;30.04.2019;6;1288
563;16348;1082893;15;56;10507;30.04.2019;6;1752
564;33024;1342616;23;56;5888;06.05.2019;12;491
565;77238;1277975;19;56;15487;06.05.2019;12;1291
566;113500;1559876;23;56;4434;08.05.2019;6;739
567;66305;1411201;9;56;7751;11.05.2019;12;646
568;22596;1277975;21;56;15280;11.05.2019;12;1274
569;39354;1429795;21;56;17475;12.05.2019;12;1457
570;86929;543453;23;56;6196;12.05.2019;6;1033
571;58;1651721;20;56;4727;12.05.2019;12;394
572;34116;1315635;15;56;15605;13.05.2019;6;2601
573;51004;1315635;23;56;15265;13.05.2019;6;2545
574;83853;543453;9;56;5825;15.05.2019;12;486
575;59838;1429795;23;56;17669;17.05.2019;6;2945
576;59089;1315574;19;56;16241;17.05.2019;6;2707
577;39800;1535651;14;56;6465;17.05.2019;12;539
578;28972;543453;9;56;5869;18.05.2019;6;979
579;4437;1437890;17;56;7660;19.05.2019;12;639
580;108238;1082893;17;56;10141;19.05.2019;6;1691
581;13309;756614;18;56;6201;21.05.2019;6;1034
582;88144;1082893;18;56;10519;21.05.2019;6;1754
583;80772;1315635;21;56;15368;23.05.2019;12;1281
584;60014;1082893;20;56;10172;23.05.2019;12;848
585;72306;1273151;9;56;9094;24.05.2019;12;758
586;50769;1527863;23;56;17845;25.05.2019;6;2975
587;30938;1315570;9;56;14761;27.05.2019;6;2461
588;80811;1135218;23;56;6379;27.05.2019;6;1064
589;92273;1078250;17;56;10569;28.05.2019;6;1762
590;41845;1535651;20;56;6711;28.05.2019;6;1119
591;20155;1342586;9;56;6509;29.05.2019;12;543
592;87394;1437890;20;56;7491;29.05.2019;12;625
593;89111;190241;21;56;3872;29.05.2019;6;646
594;55586;887536;18;56;7547;30.05.2019;6;1258
595;58527;975930;9;56;2800;31.05.2019;6;467
596;89200;190241;9;56;3891;31.05.2019;12;325
597;93911;1130456;17;56;6300;01.06.2019;12;525
598;76411;1082893;15;56;10290;02.06.2019;6;1715
599;60985;603203;23;56;3598;03.06.2019;12;300
600;91030;975930;18;56;2883;03.06.2019;12;241
601;14570;543453;9;56;6141;03.06.2019;12;512
602;42410;190241;2;56;3895;03.06.2019;6;650
603;21975;1342586;9;56;6122;04.06.2019;6;1021
604;97256;1273023;9;56;7196;04.06.2019;6;1200
605;1717;1495160;9;56;11272;04.06.2019;12;940
606;37822;1192400;19;56;12295;06.06.2019;6;2050
607;80352;1437877;17;56;6329;07.06.2019;6;1055
608;72076;1273023;9;56;7618;08.06.2019;6;1270
609;68764;1450958;20;56;8728;08.06.2019;6;1455
610;69591;1527863;23;56;17747;09.06.2019;12;1479
611;11193;190241;6;56;4033;12.06.2019;12;337
612;44726;1535651;23;56;6521;13.06.2019;6;1087
613;56817;1500398;20;56;6044;14.06.2019;6;1008
614;113158;1192400;9;56;12230;14.06.2019;6;2039
615;74165;1135218;9;56;6387;15.06.2019;12;533
616;57138;1130376;20;56;4199;16.06.2019;12;350
617;32900;1518299;9;56;9657;17.06.2019;12;805
618;1510;543453;23;56;5825;17.06.2019;12;486
619;73043;1192400;19;56;12116;19.06.2019;12;1010
620;108579;1315570;20;56;14900;21.06.2019;6;2484
621;3562;1130456;9;56;6264;22.06.2019;12;522
622;95149;1078250;21;56;10506;22.06.2019;12;876
623;26856;1315570;23;56;14588;22.06.2019;6;2432
624;10479;1559876;20;56;4436;25.06.2019;12;370
625;69253;1437890;17;56;7472;25.06.2019;12;623
626;4515;1518386;18;56;11132;26.06.2019;12;928
627;96527;1082893;15;56;10241;29.06.2019;12;854
628;71306;1342586;23;56;6448;30.06.2019;6;1075
629;62373;1480979;17;56;7580;04.07.2019;6;1264
630;92762;756614;18;56;6017;06.07.2019;12;502
631;16262;1082893;18;56;10407;06.07.2019;6;1735
632;25636;1500410;23;56;6151;06.07.2019;12;513
633;27608;1014066;17;56;6702;07.07.2019;6;1117
634;90338;543453;23;56;6180;08.07.2019;6;1030
635;70946;1130424;9;56;5471;08.07.2019;12;456
636;92417;1429795;20;56;17475;13.07.2019;6;2913
637;42883;1492504;17;56;5399;13.07.2019;6;900
638;32931;1014066;9;56;6525;15.07.2019;12;544
639;2359;1130376;9;56;4287;16.07.2019;12;358
640;24812;190241;23;56;4245;18.07.2019;12;354
641;50913;1315574;9;56;15940;19.07.2019;6;2657
642;74733;756614;2;56;6427;19.07.2019;6;1072
643;46709;1527863;20;56;17983;21.07.2019;6;2998
644;40557;756658;18;56;7825;22.07.2019;12;653
645;15869;1273151;19;56;8795;24.07.2019;12;733
646;108111;603203;9;56;3727;26.07.2019;6;622
647;53328;756614;9;56;6267;27.07.2019;6;1045
648;84803;1500398;20;56;5946;30.07.2019;6;991
649;49395;829692;17;56;6215;01.08.2019;6;1036
650;64119;190241;9;56;4302;02.08.2019;12;359
651;65476;1480979;20;56;7755;02.08.2019;6;1293
652;87522;190241;23;56;4180;03.08.2019;6;697
653;9274;1500398;20;56;6092;03.08.2019;12;508
654;109739;1315635;15;56;15322;03.08.2019;12;1277
655;14813;1365257;9;56;5761;04.08.2019;6;961
656;13880;1595246;2;56;25466;04.08.2019;6;4245
657;81313;1342616;20;56;6138;05.08.2019;12;512
658;107852;1078250;21;56;10168;06.08.2019;12;848
659;57455;1437890;20;56;7757;08.08.2019;12;647
660;46836;1078250;20;56;10209;10.08.2019;12;851
661;24953;1495160;17;56;11444;11.08.2019;12;954
662;70531;1526820;18;56;60450;14.08.2019;6;10075
663;106008;1273175;23;56;9110;15.08.2019;12;760
664;40571;1526820;8;56;60555;16.08.2019;12;5047
665;30261;1315570;20;56;14775;16.08.2019;6;2463
666;114675;1014066;17;56;6529;17.08.2019;12;545
667;109216;1527863;8;56;17938;20.08.2019;12;1495
668;40246;1135218;23;56;6397;20.08.2019;12;534
669;48041;1595246;2;56;25585;20.08.2019;12;2133
670;20452;1206206;17;56;17217;20.08.2019;6;2870
671;17660;1450958;23;56;9021;21.08.2019;6;1504
672;55502;1130376;18;56;4336;21.08.2019;12;362
673;80010;1315635;19;56;15412;24.08.2019;6;2569
674;16977;1527863;8;56;17989;24.08.2019;12;1500
675;28182;1535651;14;56;6589;24.08.2019;6;1099
676;9569;1273151;9;56;8874;25.08.2019;6;1479
677;24195;1315574;19;56;16264;26.08.2019;12;1356
678;88257;1411201;20;56;7614;26.08.2019;6;1269
679;72096;1082893;21;56;10547;27.08.2019;6;1758
680;46846;975930;23;56;3001;28.08.2019;12;251
681;53995;1130424;9;56;5142;29.08.2019;6;857
682;21862;1315570;20;56;14684;29.08.2019;6;2448
683;105802;1192401;20;56;15269;31.08.2019;6;2545
684;84383;1559876;14;56;4513;01.09.2019;6;753
685;16335;1495160;9;56;11339;01.09.2019;12;945
686;52799;1014066;23;56;6453;01.09.2019;6;1076
687;14799;1500374;6;56;4288;03.09.2019;6;715
688;3942;1559876;2;56;4218;05.09.2019;6;703
689;79632;1701611;2;56;9237;05.09.2019;6;1540
690;36579;1277975;12;56;15246;07.09.2019;6;2541
691;107056;887536;18;56;7537;07.09.2019;12;629
692;71848;1527863;2;56;17912;08.09.2019;6;2986
693;59064;1342586;20;56;6402;09.09.2019;12;534
694;8033;1495160;23;56;11282;09.09.2019;6;1881
695;40660;1559876;20;56;4176;10.09.2019;12;348
696;73375;1342586;9;56;6353;11.09.2019;12;530
697;73680;756614;2;56;6029;11.09.2019;12;503
698;86699;887536;9;56;7407;11.09.2019;6;1235
699;17686;756658;9;56;7875;12.09.2019;6;1313
700;12730;1320168;17;56;6854;14.09.2019;12;572
701;83179;1651721;12;56;4938;14.09.2019;12;412
702;93254;1082893;4;56;10451;14.09.2019;6;1742
703;21769;1078250;21;56;10348;16.09.2019;6;1725
704;25747;1518386;18;56;11018;16.09.2019;6;1837
705;51034;1518299;19;56;9918;16.09.2019;12;827
706;96276;829692;19;56;6359;18.09.2019;12;530
707;19945;603203;2;56;3546;20.09.2019;12;296
708;80058;1495160;9;56;11322;24.09.2019;12;944
709;16677;1701611;8;56;9247;25.09.2019;12;771
710;24270;1495160;20;56;11158;25.09.2019;6;1860
711;68724;1078250;23;56;10475;26.09.2019;12;873
712;52579;1277975;12;56;15265;29.09.2019;12;1273
713;52506;756658;18;56;8120;30.09.2019;6;1354
714;35869;190241;20;56;4077;30.09.2019;12;340
715;84293;190241;6;56;3998;30.09.2019;12;334
716;99738;1078250;21;56;10360;02.10.2019;6;1727
717;65891;1273151;9;56;8995;03.10.2019;12;750
718;24832;1130376;9;56;4311;04.10.2019;12;360
719;13307;1595246;18;56;25870;05.10.2019;6;4312
720;100228;1192401;17;56;15420;06.10.2019;6;2570
721;85591;1320168;20;56;6788;07.10.2019;12;566
722;31849;1526820;8;56;60325;08.10.2019;6;10055
723;42773;1450958;20;56;8775;09.10.2019;12;732
724;103716;756658;17;56;7867;12.10.2019;6;1312
725;33829;1014066;17;56;6369;13.10.2019;6;1062
726;12824;1078250;18;56;10331;13.10.2019;6;1722
727;113521;1315570;9;56;14734;14.10.2019;12;1228
728;104240;756658;9;56;7936;15.10.2019;6;1323
729;107222;1500374;6;56;4127;16.10.2019;6;688
730;109727;1500410;20;56;6167;18.10.2019;6;1028
731;102309;1526820;20;56;60164;18.10.2019;12;5014
732;93180;1206206;17;56;17225;18.10.2019;12;1436
733;18070;1130456;9;56;5932;19.10.2019;12;495
734;42870;756658;23;56;8219;19.10.2019;12;685
735;65804;1082893;20;56;10171;20.10.2019;6;1696
736;84582;1518386;23;56;11077;22.10.2019;12;924
737;3989;1365257;23;56;5532;22.10.2019;6;922
738;114724;1273151;23;56;9148;22.10.2019;6;1525
739;108973;1535651;14;56;6719;23.10.2019;6;1120
740;85975;1273175;23;56;9248;23.10.2019;12;771
741;80400;190241;23;56;3922;24.10.2019;12;327
742;64603;829692;9;56;6138;24.10.2019;6;1023
743;12205;1130424;20;56;5299;25.10.2019;6;884
744;54257;1192400;20;56;11911;26.10.2019;12;993
745;51069;756614;23;56;6297;27.10.2019;12;525
746;104873;1450958;17;56;8783;29.10.2019;6;1464
747;24322;1500374;6;56;4013;30.10.2019;6;669
748;48031;543453;18;56;5966;01.11.2019;12;498
749;26684;1642852;8;56;6765;03.11.2019;12;564
750;93446;1130376;18;56;4407;03.11.2019;12;368
751;45501;1014066;17;56;6445;04.11.2019;6;1075
752;36908;1014066;17;56;6431;04.11.2019;6;1072
753;105052;1559876;14;56;4349;05.11.2019;6;725
754;38567;1480979;20;56;7707;06.11.2019;6;1285
755;45168;1411201;20;56;7641;07.11.2019;6;1274
756;15144;1661048;20;56;6840;07.11.2019;12;570
757;102892;1135218;9;56;6587;08.11.2019;12;549
758;69735;1315570;9;56;14763;08.11.2019;6;2461
759;78271;1130424;23;56;5500;10.11.2019;12;459
760;83223;1078250;17;56;10528;12.11.2019;6;1755
761;6546;190241;9;56;3958;12.11.2019;12;330
762;26689;1315635;21;56;15506;13.11.2019;12;1293
763;49134;1273023;19;56;7327;13.11.2019;12;611
764;30356;756614;18;56;6362;13.11.2019;6;1061
765;17768;1192400;17;56;12092;15.11.2019;12;1008
766;55901;1315570;19;56;14821;16.11.2019;12;1236
767;88356;1315635;23;56;15330;17.11.2019;12;1278
768;23396;603203;9;56;3846;17.11.2019;12;321
769;30245;1277975;12;56;15169;17.11.2019;12;1265
770;43001;975930;18;56;2876;18.11.2019;6;480
771;31329;1342586;20;56;6365;22.11.2019;12;531
772;34537;1082893;9;56;10246;23.11.2019;12;854
773;9511;1082893;15;56;10546;23.11.2019;12;879
774;39856;1437877;9;56;6180;24.11.2019;6;1030
775;59279;1082893;9;56;10184;26.11.2019;6;1698
776;113979;1273175;19;56;9145;26.11.2019;6;1525
777;95561;756658;23;56;7903;28.11.2019;6;1318
778;59206;1450958;20;56;8749;30.11.2019;12;730
779;61380;1342586;9;56;6226;30.11.2019;6;1038
780;76351;1192400;9;56;12001;30.11.2019;6;2001
781;14227;1701611;8;56;9332;30.11.2019;6;1556
782;42240;1130424;23;56;5392;01.12.2019;12;450
783;14480;1315574;9;56;16036;02.12.2019;12;1337
784;56421;1315574;21;56;16124;03.12.2019;6;2688
785;28965;887536;9;56;7276;05.12.2019;12;607
786;42767;1082893;20;56;10151;05.12.2019;6;1692
787;47087;1273023;9;56;7261;06.12.2019;12;606
788;54623;1437877;17;56;6433;08.12.2019;12;537
789;72879;603203;2;56;3772;09.12.2019;6;629
790;90707;1518299;9;56;9549;09.12.2019;12;796
791;40243;1078250;17;56;10408;09.12.2019;12;868
792;13347;1078250;23;56;10332;09.12.2019;6;1722
793;21368;1315574;23;56;16210;11.12.2019;12;1351
794;33875;756614;9;56;6319;11.12.2019;12;527
795;104511;1277975;23;56;15305;11.12.2019;6;2551
796;99917;1473308;20;56;14230;14.12.2019;12;1186
797;25870;756614;9;56;6188;14.12.2019;12;516
798;73047;1078250;20;56;10466;15.12.2019;6;1745
799;102255;1595246;2;56;25722;16.12.2019;6;4287
800;42016;1495160;23;56;11450;18.12.2019;6;1909
801;1509;1315635;20;56;15462;18.12.2019;12;1289
802;39494;1453454;9;56;5902;21.12.2019;12;492
803;87503;1437877;23;56;6421;21.12.2019;12;536
804;42126;1014066;17;56;6345;23.12.2019;12;529
805;111524;1429795;2;56;17612;25.12.2019;12;1468
806;78865;829692;19;56;6060;26.12.2019;12;505
807;87190;1480979;19;56;7695;27.12.2019;12;642
808;38864;1192401;20;56;15474;29.12.2019;12;1290
809;112903;1453454;9;56;5901;30.12.2019;6;984
810;42025;1130456;9;56;5900;31.12.2019;12;492
811;89164;1495160;23;56;11528;31.12.2019;12;961
1;56300;1532397;23;57;1389;05.01.2018;6;232
2;31275;1494314;23;57;1269;05.01.2018;6;212
3;25048;1482897;7;57;1622;10.01.2018;12;136
4;67729;1373233;23;57;1711;11.01.2018;12;143
5;101379;166290;20;57;2218;16.01.2018;6;370
6;24738;1408282;23;57;2190;22.01.2018;6;365
7;27943;1525668;12;57;1315;25.01.2018;6;220
8;57742;1481617;20;57;2159;29.01.2018;6;360
9;66199;1373233;20;57;1802;31.01.2018;12;151
10;58691;1644698;23;57;11773;01.02.2018;12;982
11;78730;1416733;23;57;2397;01.02.2018;12;200
12;63207;1482599;12;57;1925;08.02.2018;12;161
13;24728;1574266;20;57;2173;08.02.2018;12;182
14;1538;1524586;2;57;5234;08.02.2018;6;873
15;65035;1687157;23;57;1242;09.02.2018;6;207
16;78076;1338193;14;57;4294;12.02.2018;12;358
17;81680;1669411;23;57;2519;12.02.2018;12;210
18;97708;1696043;23;57;1164;13.02.2018;6;194
19;92818;1531081;19;57;2885;14.02.2018;6;481
20;50862;1319897;18;57;1355;16.02.2018;6;226
21;91952;1408234;19;57;2051;17.02.2018;12;171
22;18351;1633738;23;57;1138;18.02.2018;6;190
23;62113;1408282;12;57;2389;19.02.2018;12;200
24;27042;1669411;23;57;2584;20.02.2018;6;431
25;12520;926431;20;57;1370;20.02.2018;12;115
26;66299;1455321;19;57;3830;22.02.2018;12;320
27;48706;1580298;14;57;2609;25.02.2018;12;218
28;110745;1541497;23;57;1680;25.02.2018;6;280
29;76709;1687157;20;57;1184;26.02.2018;6;198
30;5081;1682217;23;57;2632;27.02.2018;6;439
31;9292;1525668;19;57;1711;01.03.2018;12;143
32;87827;1621282;23;57;1562;02.03.2018;6;261
33;99290;1669411;23;57;2406;02.03.2018;6;401
34;4083;1390617;7;57;1322;04.03.2018;6;221
35;113417;1319897;18;57;1374;04.03.2018;6;229
36;77659;1696043;9;57;1438;05.03.2018;12;120
37;88632;1525668;12;57;1637;09.03.2018;6;273
38;18102;1499440;23;57;5551;11.03.2018;12;463
39;88190;1316286;7;57;1975;13.03.2018;12;165
40;92198;1573994;23;57;2458;14.03.2018;6;410
41;20820;1696043;9;57;1289;14.03.2018;6;215
42;35755;1408282;18;57;2179;15.03.2018;12;182
43;49508;1693827;23;57;8303;18.03.2018;6;1384
44;4409;1514346;20;57;2978;18.03.2018;12;249
45;12098;1416733;20;57;2165;19.03.2018;12;181
46;1631;1455321;19;57;3903;20.03.2018;12;326
47;100426;1619608;12;57;2004;21.03.2018;12;167
48;85685;1574266;9;57;1768;22.03.2018;12;148
49;34812;1408282;23;57;2170;23.03.2018;12;181
50;68501;1408282;12;57;2066;24.03.2018;12;173
51;68270;926431;20;57;1526;25.03.2018;12;128
52;37576;1338193;23;57;4164;25.03.2018;6;694
53;24545;926431;23;57;1312;25.03.2018;6;219
54;32436;1416733;12;57;2075;26.03.2018;6;346
55;54520;1408282;23;57;2250;27.03.2018;6;375
56;87907;1455321;19;57;3820;28.03.2018;6;637
57;106036;1580298;23;57;2592;30.03.2018;6;432
58;5151;166290;20;57;2151;31.03.2018;12;180
59;106530;1357013;23;57;6552;03.04.2018;12;546
60;98559;1578511;19;57;17998;04.04.2018;6;3000
61;29980;1499440;23;57;5724;09.04.2018;12;477
62;3859;1637455;23;57;2907;10.04.2018;12;243
63;9023;1574266;9;57;1828;13.04.2018;12;153
64;26429;1416733;23;57;2324;14.04.2018;6;388
65;31978;1532397;23;57;1266;14.04.2018;12;106
66;106311;1580298;14;57;2811;16.04.2018;12;235
67;1930;1535464;8;57;3573;16.04.2018;12;298
68;24553;1499754;23;57;2029;18.04.2018;6;339
69;73563;1481617;9;57;2194;18.04.2018;12;183
70;16378;1531081;23;57;2894;23.04.2018;6;483
71;12190;1455321;19;57;3900;25.04.2018;12;325
72;67523;1047390;23;57;2673;25.04.2018;12;223
73;38363;1482639;23;57;1622;27.04.2018;12;136
74;90497;1524586;2;57;5317;28.04.2018;6;887
75;115017;1319897;17;57;1354;29.04.2018;6;226
76;113331;1357013;23;57;6431;30.04.2018;6;1072
77;88915;1637455;23;57;3069;01.05.2018;12;256
78;62107;1338193;14;57;4105;02.05.2018;6;685
79;61353;1578511;19;57;17973;02.05.2018;12;1498
80;48740;1482599;19;57;1948;03.05.2018;6;325
81;94363;1475643;23;57;5324;08.05.2018;12;444
82;68848;1416733;12;57;2398;09.05.2018;12;200
83;110003;1338193;14;57;4165;10.05.2018;12;348
84;22190;1573994;23;57;2202;12.05.2018;12;184
85;21476;1644698;20;57;11804;13.05.2018;12;984
86;55046;1524586;20;57;5323;14.05.2018;12;444
87;1840;1574266;9;57;1927;15.05.2018;6;322
88;103147;1574266;9;57;1889;18.05.2018;6;315
89;31855;1584084;21;57;2630;18.05.2018;6;439
90;43208;1584084;23;57;2379;20.05.2018;6;397
91;4651;1214024;23;57;1662;20.05.2018;12;139
92;69883;1319897;18;57;1612;22.05.2018;6;269
93;1724;1619608;19;57;1990;26.05.2018;6;332
94;2764;1696043;9;57;1168;28.05.2018;12;98
95;64901;1408234;18;57;2226;28.05.2018;6;371
96;63121;1390617;23;57;1317;31.05.2018;6;220
97;94100;1578511;20;57;18225;05.06.2018;6;3038
98;90322;1669411;23;57;2191;07.06.2018;6;366
99;76562;1524586;23;57;5073;08.06.2018;6;846
100;76911;1687157;1;57;1348;15.06.2018;6;225
101;9059;1454393;23;57;4014;15.06.2018;6;669
102;51875;1416733;12;57;2218;17.06.2018;12;185
103;109761;1408234;18;57;2165;21.06.2018;12;181
104;108874;1578511;23;57;18035;22.06.2018;12;1503
105;6159;1524586;2;57;5060;02.07.2018;6;844
106;59997;1525668;12;57;1673;02.07.2018;12;140
107;37981;1669411;23;57;2397;04.07.2018;12;200
108;5514;1416733;23;57;2067;06.07.2018;12;173
109;92644;1390617;23;57;1082;07.07.2018;12;91
110;104862;1535464;23;57;3670;08.07.2018;6;612
111;70117;1687157;20;57;1482;10.07.2018;6;247
112;102592;1454393;23;57;4166;11.07.2018;12;348
113;44725;1319897;9;57;1565;14.07.2018;6;261
114;3991;1525668;12;57;1504;16.07.2018;12;126
115;4680;1373233;23;57;1497;18.07.2018;12;125
116;74093;1482639;9;57;1564;18.07.2018;6;261
117;65784;1455321;9;57;4115;19.07.2018;6;686
118;35456;1338193;14;57;3984;19.07.2018;6;664
119;42723;1578511;19;57;18078;21.07.2018;12;1507
120;71962;1514346;20;57;3106;21.07.2018;12;259
121;51176;1578511;23;57;17843;22.07.2018;6;2974
122;24526;1531123;20;57;1887;23.07.2018;6;315
123;80653;1319897;17;57;1282;31.07.2018;12;107
124;11001;1482639;23;57;1691;04.08.2018;6;282
125;34938;1593496;19;57;2492;04.08.2018;6;416
126;35876;1644698;20;57;11774;05.08.2018;6;1963
127;90679;1696043;23;57;1339;05.08.2018;12;112
128;61798;1593496;19;57;2303;07.08.2018;12;192
129;27640;1644698;20;57;11909;07.08.2018;12;993
130;71473;1408234;18;57;2127;08.08.2018;6;355
131;41731;1499754;12;57;1867;10.08.2018;12;156
132;111980;1319897;23;57;1335;10.08.2018;6;223
133;34454;926431;20;57;1406;16.08.2018;12;118
134;82500;1316286;7;57;2070;16.08.2018;6;345
135;68601;1532568;23;57;3351;18.08.2018;6;559
136;66720;1494314;20;57;1309;18.08.2018;12;110
137;16411;1390617;7;57;1273;18.08.2018;12;107
138;69810;1373233;23;57;1691;21.08.2018;6;282
139;72862;1633738;23;57;1199;23.08.2018;6;200
140;49503;1272290;23;57;1473;27.08.2018;6;246
141;2481;1338193;23;57;4237;27.08.2018;12;354
142;48931;1499754;23;57;1688;02.09.2018;12;141
143;76203;1514346;20;57;2743;03.09.2018;12;229
144;34435;1482639;9;57;1631;05.09.2018;12;136
145;36142;1416733;9;57;2337;05.09.2018;12;195
146;59701;1408282;23;57;2362;08.09.2018;6;394
147;83773;1573994;20;57;2162;08.09.2018;6;361
148;67591;1578511;19;57;18221;09.09.2018;6;3037
149;22466;1408234;18;57;1866;09.09.2018;6;311
150;110814;1644698;21;57;11786;13.09.2018;6;1965
151;10072;1669411;12;57;2546;15.09.2018;12;213
152;51120;1482639;9;57;1581;15.09.2018;12;132
153;92828;1644698;20;57;11918;15.09.2018;6;1987
154;95617;1531081;23;57;2561;16.09.2018;6;427
155;41578;926431;23;57;1442;16.09.2018;12;121
156;26180;1621282;20;57;1823;17.09.2018;12;152
157;77450;1573994;20;57;2398;17.09.2018;12;200
158;8354;1580298;14;57;2578;19.09.2018;12;215
159;72783;1696043;23;57;1505;20.09.2018;6;251
160;88942;1214024;9;57;1714;20.09.2018;12;143
161;887;1541497;23;57;1351;20.09.2018;6;226
162;28251;926431;19;57;1380;25.09.2018;12;115
163;32563;1408234;19;57;2210;26.09.2018;6;369
164;43990;166290;20;57;2478;28.09.2018;12;207
165;113359;1619608;19;57;1864;28.09.2018;12;156
166;89318;1687157;23;57;1430;01.10.2018;12;120
167;13073;1532397;23;57;1312;06.10.2018;6;219
168;5433;1573127;23;57;1681;09.10.2018;12;141
169;6005;1584084;8;57;2651;09.10.2018;12;221
170;106204;1584084;23;57;2540;09.10.2018;6;424
171;10792;1482599;12;57;2074;12.10.2018;6;346
172;11894;166290;23;57;2304;13.10.2018;6;384
173;19332;1578511;19;57;17913;13.10.2018;12;1493
174;86241;1531123;23;57;2221;15.10.2018;12;186
175;16705;1494314;20;57;1489;16.10.2018;12;125
